87, 85, 83, 83, 76.33333333333333, 76.6923076923077, 82.0, 77.565217391304
84, 86, 76, 0, 72.25, 76.72727272727273, 74.33333333333333, 75.190476190476
83, 80, 81, 83, 77.75, 77.875, 80.5, 78.764705882352
