74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,0.0
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.0
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,0.0
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,0.5
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.5
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,0.5
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,0.5
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,0.5
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,0.5
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,0.5
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,1.0
74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,1.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,0.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,0.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,0.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.5
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,0.5
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,0.5
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,0.5
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,0.5
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,1.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,1.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,1.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,1.0
72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,1.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,0.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,0.5
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.5
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,0.5
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,1.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,1.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,1.0
74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,1.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,0.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,0.5
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.5
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,1.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,1.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,1.0
74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,1.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,0.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,0.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,0.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,0.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,0.5
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,0.5
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,0.5
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.5
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,0.5
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.5
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,1.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,1.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,1.0
81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,1.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,0.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,0.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,0.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,0.5
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,0.5
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,0.5
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,0.5
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.5
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,0.5
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,0.5
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,1.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,1.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,0.5
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,1.0
85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,0.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,0.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.5
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,0.5
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,1.0
92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,0.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,0.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.5
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.5
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,0.5
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,1.0
87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,1.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,0.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,92.0,84.0,87.0,87.0,78.43,75.33,86.25,78.42,0.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,0.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,0.5
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,0.5
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,78.0,77.0,74.0,70.0,69.25,71.29,67.83,69.08,0.5
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,83.0,80.0,81.0,83.0,77.75,77.88,80.5,78.76,0.5
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,76.0,78.0,74.0,71.0,70.33,69.86,67.0,69.0,0.5
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,75.0,80.0,74.0,80.0,71.56,74.14,71.8,72.78,0.5
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,74.0,73.0,74.0,72.0,68.75,71.6,70.75,70.0,1.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,72.0,76.0,74.0,72.0,71.88,73.17,71.0,72.0,1.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,74.0,73.0,73.0,72.0,68.33,67.38,62.38,65.82,1.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,81.0,84.0,78.0,53.0,68.33,72.4,71.0,70.9,1.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,72.0,74.0,74.0,82.0,70.25,66.25,66.0,68.38,1.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,87.0,85.0,83.0,83.0,76.33,76.69,82.0,77.57,1.0
83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,1.0
85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,83.0,77.0,83.0,85.0,75.2,73.5,76.4,75.53,0.0
85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,72.0,80.0,74.0,81.0,70.56,72.5,72.0,71.21,0.0
85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,74.0,83.0,74.0,81.0,69.43,70.22,66.83,69.0,0.5
85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,75.0,74.0,72.0,69.0,67.75,69.63,68.43,68.0,0.5
85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,85.0,85.0,85.0,88.0,82.0,80.73,83.0,81.33,0.5
85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,80.0,78.0,80.0,84.0,73.25,73.83,72.8,73.65,0.5
85.0,82.0,88.0,79.0,80.0,75.71,78.63,77.24,84.0,86.0,76.0,79.0,72.25,76.73,74.33,75.19,1.0
